Operational Profile,Engine Load (%),Potencia Maxima (kw),Engines Running,Speed (kn),Draft Bow (m),Draft Stern (m),DURAÇÃO (h),MDO (m³),MDO (m³/h),Consumo Estimado (m³/h),Consumo Estimado (g/kWh),Consumo Estimado,Unnamed: 13
Eco Transit,0.36,835.1999999999999,2.0,8.67748611,2.56463426,3.83064352,0.18,0.142473,0.7915166666666666,0.04269711168,224.64640000000003,449.29280000000006,0.7003143635636225
Transit,0.35,812.0,2.0,10.83472207,4.56967664,3.87809655,2.488611111111111,1.989354,0.7993832347360197,0.0417576012556818,225.9805,451.961,0.9790094667637426
Eco Transit,0.33,765.6,2.0,8.87319033,4.23123263,4.21143505,0.0919444444444444,0.064624,0.7028592145015106,0.0398494911675,228.72430000000003,457.44860000000006,0.3833639024588388
Transit,0.33,765.6,2.0,9.139983,2.499991,3.726927,0.2275,0.160469,0.7053582417582417,0.0398494911675,228.72430000000003,457.44860000000006,0.7516686016146421
Eco Transit,0.32,742.4,2.0,8.91714103,2.488,4.84575641,0.0216666666666666,0.014843,0.6850615384615385,0.0388800932363636,230.134,460.268,1.6194228414985945
Eco Transit,0.35,812.0,2.0,8.866496,2.608955,4.539086,0.0358333333333333,0.028207,0.7871720930232557,0.0417576012556818,225.9805,451.961,0.4803985271628254
Eco Transit,0.35,812.0,2.0,8.917545,4.537792,3.900512,0.0091666666666666,0.007156,0.7806545454545455,0.0417576012556818,225.9805,451.961,4.83532717379567
Transit,0.35,812.0,2.0,10.86127764,4.579,3.86960688,0.1130555555555555,0.090731,0.8025346437346438,0.0417576012556818,225.9805,451.961,0.5397647854021028
Eco Transit,0.2,464.0,2.0,4.64768219,2.38622192,4.1540137,0.1013888888888888,0.038066,0.3754454794520548,0.0262938258181818,249.016,498.032,0.3092569269641723
Eco Transit,0.24,556.8,2.0,5.25015702,2.49146488,4.1865,0.5377777777777778,0.257535,0.4788873966942149,0.0307039948581818,242.3188,484.6376,0.8807773900317168
Transit,0.33,765.6,2.0,9.14371429,4.29117143,4.27265714,0.0486111111111111,0.033759,0.6944708571428571,0.0398494911675,228.72430000000003,457.44860000000006,0.1804108879854262
Transit,0.32,742.4,2.0,9.68477503,2.52143241,4.42601055,1.3952777777777778,0.948504,0.6797958192315349,0.0388800932363636,230.134,460.268,0.9590090360859168
Fast Transit,0.32,742.4,2.0,11.37263958,4.50907067,4.26474912,0.2358333333333333,0.168033,0.7125074204946996,0.0388800932363636,230.134,460.268,0.7686163239580103
Eco Transit,0.27,626.4000000000001,2.0,8.96980488,4.661,3.919,0.0227777777777777,0.011742,0.5155024390243903,0.0338637093647727,237.5605,475.121,1.883981380069216
Eco Transit,0.29,672.8,2.0,8.78738333,4.45551667,3.83561667,0.1,0.05858199,0.5858199,0.0359057382911363,234.5143,469.0286,0.3870857188167154
Fast Transit,0.32,742.4,2.0,11.18672893,4.82236219,4.93554897,0.1219444444444444,0.086653,0.710594077448747,0.0388800932363636,230.134,460.268,0.5513127850580632
Fast Transit,0.35,812.0,2.0,10.98469565,4.566,3.9103913,0.0255555555555555,0.020261,0.7928217391304349,0.0417576012556818,225.9805,451.961,1.0609842187296683
Eco Transit,0.3,696.0,2.0,7.50148907,2.49644862,3.73044372,2.4075,1.49627399,0.6215052917964694,0.0369086159318181,233.029,466.0580000000001,0.9753329830108066
Fast Transit,0.37,858.4,2.0,11.05180116,4.59304884,4.49705581,0.2388888888888889,0.200833,0.8406962790697674,0.0436274578693181,223.3375,446.675,0.7827674840822068
Transit,0.33,765.6,2.0,9.13691209,2.53273626,4.24393407,0.0505555555555555,0.036324,0.7184967032967033,0.0398494911675,228.72430000000003,457.44860000000006,0.0970567990171786
Transit,0.31,719.2,2.0,9.07935897,2.483,4.77871154,0.0433333333333333,0.029265,0.6753461538461538,0.0378999345356818,231.5689,463.1378,0.2950601242331054
Eco Transit,0.23,533.6,2.0,6.44002121,4.62198323,4.14775284,0.5630555555555556,0.249592,0.4432813024173655,0.0296233811902272,243.9553,487.9106,0.8813127776922847
Transit,0.29,672.8,2.0,9.080464,2.517853,4.546587,0.0155555555555555,0.009564,0.6148285714285714,0.0359057382911363,234.5143,469.0286,2.7542595452882024
Eco Transit,0.32,742.4,2.0,8.97895833,2.545,4.45495833,0.0133333333333333,0.00923299,0.69247425,0.0388800932363636,230.134,460.268,3.2109970049099634
Transit,0.32,742.4,2.0,10.12249375,2.56967701,4.37908871,7.410277777777778,5.24504701,0.7078070711099449,0.0388800932363636,230.134,460.268,0.992587274592156
Eco Transit,0.32,742.4,2.0,7.43808114,2.537,4.19759838,0.1369444444444444,0.09746001,0.7116755294117647,0.0388800932363636,230.134,460.268,0.601066188723317
Eco Transit,0.3,696.0,2.0,6.454197,2.487126,4.392896,0.7522222222222222,0.3972752,0.5281354209748892,0.0369086159318181,233.029,466.0580000000001,0.9070955953660884
Eco Transit,0.22,510.4,2.0,4.55386047,4.573,4.24697674,0.0119444444444444,0.004705,0.393906976744186,0.02852841455,245.617,491.234,5.063424984059512
Transit,0.37,858.4,2.0,10.97522581,4.611,4.46,0.0172222222222222,0.014489,0.8412967741935484,0.0436274578693181,223.3375,446.675,2.011074461268423
Transit,0.31,719.2,2.0,9.05720286,2.36434286,4.33074,0.0972222222222222,0.065055,0.669137142857143,0.0378999345356818,231.5689,463.1378,0.417417038879689
Eco Transit,0.34,788.8000000000001,2.0,8.932,2.561,4.017,0.0144444444444444,0.010646,0.7370307692307692,0.0408085274627272,227.33980000000005,454.6796000000001,2.833226325636604
Eco Transit,0.34,788.8000000000001,2.0,6.03844186,4.65327907,4.45097674,0.0238888888888888,0.017715,0.7415581395348837,0.0408085274627272,227.33980000000005,454.6796000000001,1.3036143078028384
Eco Transit,0.22,510.4,2.0,5.76245474,4.90394526,4.57270947,0.2638888888888889,0.115024,0.4358804210526316,0.02852841455,245.617,491.234,0.7519785909897064
Transit,0.35,812.0,2.0,11.01524,4.5558,3.96252,0.0833333333333333,0.065684,0.7882080000000001,0.0417576012556818,225.9805,451.961,0.3642652509639819
Transit,0.32,742.4,2.0,9.43039941,4.44678994,4.7926568,0.0938888888888888,0.06464,0.6884733727810651,0.0388800932363636,230.134,460.268,0.398513409090909
Eco Transit,0.36,835.1999999999999,2.0,8.847,2.559,3.817,0.0058333333333333,0.004591,0.7870285714285713,0.04269711168,224.64640000000003,449.29280000000006,8.300176798083209
Transit,0.29,672.8,2.0,10.947,2.489,4.069,0.0069444444444444,0.004259,0.613296,0.0359057382911363,234.5143,469.0286,7.430556067418729
Transit,0.37,858.4,2.0,10.92131528,4.57744745,4.49491874,0.2563888888888889,0.216301,0.8436442036836402,0.0436274578693181,223.3375,446.675,0.7983020981441686
Transit,0.32,742.4,2.0,9.37317784,2.58334187,4.2400185,7.483888888888889,5.06597404,0.6769173240293965,0.0388800932363636,230.134,460.268,0.992325248228796
Transit,0.33,765.6,2.0,9.17849333,2.556,4.246,0.0416666666666666,0.029489,0.707736,0.0398494911675,228.72430000000003,457.44860000000006,0.351334096357964
Transit,0.33,765.6,2.0,9.111,2.525,4.238,0.0044444444444444,0.003172,0.7137,0.0398494911675,228.72430000000003,457.44860000000006,11.562891288619168
Transit,0.32,742.4,2.0,9.04742647,2.54329412,4.45486765,0.0377777777777777,0.025941,0.6866735294117646,0.0388800932363636,230.134,460.268,0.4987893001951984
Eco Transit,0.27,626.4000000000001,2.0,4.885711,4.774181,4.213622,0.0461111111111111,0.025059,0.5434481927710844,0.0338637093647727,237.5605,475.121,0.3513591669568909
Transit,0.33,765.6,2.0,10.55600723,2.48530614,4.26032975,0.7866666666666666,0.57113,0.7260127118644069,0.0398494911675,228.72430000000003,457.44860000000006,0.9302269340299056
Transit,0.35,812.0,2.0,9.46257835,2.565,3.86566397,0.1719444444444444,0.13318901,0.7746049046849758,0.0417576012556818,225.9805,451.961,0.6864786272104446
Eco Transit,0.19,440.8,2.0,5.89825781,4.66939063,4.17169531,0.0355555555555555,0.01159299,0.32605284375,0.0251534054593181,250.7533,501.5066000000001,1.16970819946521
Eco Transit,0.33,765.6,2.0,8.72131839,4.45012556,4.81536099,0.1238888888888889,0.089297,0.7207829596412556,0.0398494911675,228.72430000000003,457.44860000000006,0.5537421059218115
Eco Transit,0.29,672.8,2.0,8.95217808,4.46621918,3.82121918,0.0202777777777777,0.01186699,0.5852214246575342,0.0359057382911363,234.5143,469.0286,2.0256820214002342
Transit,0.31,719.2,2.0,10.965,2.633,4.058,0.0030555555555555,0.001942,0.6355636363636363,0.0378999345356818,231.5689,463.1378,18.51592921507818
Eco Transit,0.39,904.8,2.0,8.82945946,4.4,4.037,0.0102777777777777,0.008828,0.8589405405405406,0.0454622540775,220.79530000000003,441.59060000000005,4.149779573799275
Fast Transit,0.35,812.0,2.0,11.01032432,4.474,4.54143243,0.0205555555555555,0.01552101,0.7550761621621621,0.0417576012556818,225.9805,451.961,1.6903920077161094
Transit,0.35,812.0,2.0,9.12681481,2.565,3.83946296,0.015,0.01158199,0.7721326666666667,0.0417576012556818,225.9805,451.961,2.605390891865889
Eco Transit,0.33,765.6,2.0,10.10725,2.485504,3.890019,0.0022222222222222,0.001552,0.6984,0.0398494911675,228.72430000000003,457.44860000000006,24.676218535760317
Transit,0.34,788.8000000000001,1.99690881,10.40565997,2.51095209,4.05244204,0.1797222222222222,0.128421,0.7145527047913447,0.0408085274627272,227.33980000000005,454.6796000000001,0.682228549359316
Transit,0.3,696.0,2.0,10.992788,2.58019,4.36492,0.0433333333333333,0.027931,0.6445615384615384,0.0369086159318181,233.029,466.0580000000001,0.3214212141283227
Transit,0.31,719.2,2.0,10.61373684,4.45100752,4.77977444,0.1477777777777777,0.098262,0.6649308270676692,0.0378999345356818,231.5689,463.1378,0.6142971389175691
Eco Transit,0.22,510.4,2.0,4.89234074,4.71036296,3.9507037,0.1125,0.04603,0.4091555555555555,0.02852841455,245.617,491.234,0.3802212785140125
Transit,0.33,765.6,2.0,9.75172191,2.45355051,4.60511237,0.9788888888888888,0.704938,0.7201409761634505,0.0398494911675,228.72430000000003,457.44860000000006,0.9434709277021524
Transit,0.32,742.4,2.0,8.99333514,4.279,4.27784324,0.0513888888888888,0.035728,0.6952475675675676,0.0388800932363636,230.134,460.268,0.0882247323209706
Transit,0.32,742.4,2.0,10.82710091,2.55868718,3.79076387,0.2752777777777778,0.187204,0.6800548940464177,0.0388800932363636,230.134,460.268,0.7923116320358345
Transit,0.29,672.8,2.0,9.22160849,4.49442689,3.84143632,0.1177777777777777,0.06979,0.592556603773585,0.0359057382911363,234.5143,469.0286,0.4855174338567651
Fast Transit,0.29,672.8,2.0,11.025,2.494,4.162,0.0047222222222222,0.002917,0.6177176470588235,0.0359057382911363,234.5143,469.0286,11.309132084722783
Eco Transit,0.28,649.6,2.0,8.56029831,2.58796952,4.44495805,0.7747222222222223,0.436884,0.5639234134098242,0.03489090248,236.02480000000003,472.04960000000005,0.9201369185413062
Transit,0.28,649.6,2.0,10.91418462,2.47465934,4.33746813,0.1263888888888888,0.070897,0.5609432967032968,0.03489090248,236.02480000000003,472.04960000000005,0.5078648958348025
Eco Transit,0.22,510.4,2.0,4.32264286,4.844,4.4627381,0.0116666666666666,0.005328,0.4566857142857143,0.02852841455,245.617,491.234,4.354432160285286
Eco Transit,0.33,765.6,2.0,8.905216,2.525791,3.642197,0.0513888888888888,0.036203,0.7044908108108108,0.0398494911675,228.72430000000003,457.44860000000006,0.1007234529596995
Eco Transit,0.29,672.8,2.0,7.92212,2.506732,4.235226,0.13,0.08057,0.6197692307692307,0.0359057382911363,234.5143,469.0286,0.554353502654383
Transit,0.32,742.4,2.0,10.72179254,4.41944566,4.8356213,0.2530555555555555,0.175419,0.6932035126234907,0.0388800932363636,230.134,460.268,0.7783587112207705
Eco Transit,0.26,603.2,2.0,7.09110803,4.68680695,4.06135463,1.182777777777778,0.599001,0.5064357914513856,0.0328237598118181,239.1214,478.2428000000001,0.9452024958024808
Eco Transit,0.2,464.0,2.0,4.1245,4.6665,4.7025,0.0177777777777777,0.00595201,0.3348005625,0.0262938258181818,249.016,498.032,3.4176380446574885
Eco Transit,0.32,742.4,2.0,8.882,4.226,4.235,0.0108333333333333,0.007398,0.6828923076923077,0.0388800932363636,230.134,460.268,4.255487055469538
Fast Transit,0.31,719.2,2.0,11.22754502,4.40980095,4.81470616,0.1172222222222222,0.079222,0.6758274881516587,0.0378999345356818,231.5689,463.1378,0.5215983623781042
Fast Transit,0.31,719.2,2.0,11.16298601,4.43841026,4.79249417,0.5958333333333333,0.403882,0.6778439160839161,0.0378999345356818,231.5689,463.1378,0.9061608723942096
Transit,0.28,649.6,2.0,9.18007432,4.46022973,3.81539865,0.1644444444444444,0.094982,0.5775932432432432,0.03489090248,236.02480000000003,472.04960000000005,0.6326577406245393
Transit,0.31,719.2,2.0,10.967,4.41,4.815,0.0058333333333333,0.003981,0.6824571428571429,0.0378999345356818,231.5689,463.1378,8.520204605797998
Eco Transit,0.19,440.8,2.0,4.21482651,4.70822892,4.12518554,0.4611111111111111,0.145444,0.3154207228915662,0.0251534054593181,250.7533,501.5066000000001,0.8270577991576264
Transit,0.33,765.6,2.0,9.07525,4.25092857,4.26442857,0.0233333333333333,0.016262,0.6969428571428571,0.0398494911675,228.72430000000003,457.44860000000006,1.4504668040523925
Eco Transit,0.31,719.2,2.0,8.9938,2.584998,4.224007,0.0069444444444444,0.004582,0.6598080000000001,0.0378999345356818,231.5689,463.1378,7.271482875530734
Fast Transit,0.32,742.4,2.0,11.02043137,4.65437255,4.147,0.0141666666666666,0.009871,0.6967764705882353,0.0388800932363636,230.134,460.268,2.938820102964608
Eco Transit,0.21,487.2,2.0,6.151029,4.725634,4.40445,0.0188888888888888,0.006681,0.3537,0.0274186958038636,247.3039,494.6078,3.103980811834102
Eco Transit,0.33,765.6,1.45454545,10.268,2.51,4.041,0.0030555555555555,0.001579,0.5167636363636364,0.0398494911675,228.72430000000003,457.44860000000006,24.23716983375554
Transit,0.22,510.4,2.0,9.96178125,2.557,3.79114063,0.0177777777777777,0.00774599,0.4357119375,0.02852841455,245.617,491.234,2.6829913994208616
Transit,0.35,812.0,2.0,9.56723232,2.45293603,4.57954209,0.0825,0.063587,0.7707515151515152,0.0417576012556818,225.9805,451.961,0.3432997113296458
Fast Transit,0.29,672.8,2.0,11.16733639,2.48994338,4.0768443,0.3336111111111111,0.210786,0.6318314737718569,0.0359057382911363,234.5143,469.0286,0.8296578601466115
Eco Transit,0.35,812.0,2.0,8.933,4.614,4.765,0.0113888888888888,0.00870999,0.7647796097560976,0.0417576012556818,225.9805,451.961,3.794219196081949
Eco Transit,0.27,626.4000000000001,2.0,6.687045,2.516278,4.584695,0.0611111111111111,0.037177,0.608350909090909,0.0338637093647727,237.5605,475.121,0.0891220549056478
Eco Transit,0.33,765.6,2.0,8.87443478,2.557,4.23582609,0.0255555555555555,0.018271,0.7149521739130434,0.0398494911675,228.72430000000003,457.44860000000006,1.18102409104592
Eco Transit,0.34,788.8000000000001,2.0,8.93552941,2.552,4.23994118,0.0141666666666666,0.010236,0.7225411764705882,0.0408085274627272,227.33980000000005,454.6796000000001,2.986765090145299
Eco Transit,0.32,742.4,2.0,8.94228571,2.472,4.68,0.0058333333333333,0.004035,0.6917142857142857,0.0388800932363636,230.134,460.268,8.635710839247494
Fast Transit,0.3,696.0,2.0,11.00476364,2.547,4.163,0.0152777777777777,0.009848,0.6445963636363637,0.0369086159318181,233.029,466.0580000000001,2.7478285877150874
Eco Transit,0.29,672.8,2.0,8.81192576,4.66452838,4.05964629,0.0636111111111111,0.039521,0.621290829694323,0.0359057382911363,234.5143,469.0286,0.0914769795517227
Eco Transit,0.23,533.6,2.0,6.15285586,4.82934234,4.24165766,0.37,0.168878,0.456427027027027,0.0296233811902272,243.9553,487.9106,0.8245870913308585
Eco Transit,0.27,626.4000000000001,2.0,9.01059259,4.661,3.919,0.015,0.007989,0.5326,0.0338637093647727,237.5605,475.121,3.238792009609805
Transit,0.32,742.4,2.0,9.59436694,2.57748632,4.42866814,1.5125,1.049158,0.6936581818181818,0.0388800932363636,230.134,460.268,0.9629416224854944
Transit,0.35,812.0,2.0,9.18925143,2.561,3.82898857,0.0972222222222222,0.075275,0.7742571428571429,0.0417576012556818,225.9805,451.961,0.445266007895293
Transit,0.32,742.4,2.0,9.066912,2.56666,4.245719,0.0158333333333333,0.010637,0.6718105263157894,0.0388800932363636,230.134,460.268,2.655174695531037
Eco Transit,0.34,788.8000000000001,2.0,8.74304142,2.533,4.47229882,0.0938888888888888,0.06884599,0.733270899408284,0.0408085274627272,227.33980000000005,454.6796000000001,0.4072490284077941
Eco Transit,0.33,765.6,2.0,8.91045556,4.24321111,4.24405556,0.025,0.017666,0.70664,0.0398494911675,228.72430000000003,457.44860000000006,1.2557166969036566
Eco Transit,0.32,742.4,2.0,8.900387,2.596546,4.293988,0.0086111111111111,0.005794,0.6728516129032258,0.0388800932363636,230.134,460.268,5.71040615056328
Eco Transit,0.33,765.6,2.0,8.83187273,4.24488485,4.23089697,0.0458333333333333,0.032294,0.7045963636363637,0.0398494911675,228.72430000000003,457.44860000000006,0.2339595952034432
Eco Transit,0.33,765.6,2.0,8.936,4.241,4.23,0.0127777777777777,0.008909,0.6972260869565218,0.0398494911675,228.72430000000003,457.44860000000006,3.4729477121450216
Eco Transit,0.34,788.8000000000001,2.0,9.00834694,2.563,3.99061224,0.0272222222222222,0.020398,0.7493142857142856,0.0408085274627272,227.33980000000005,454.6796000000001,1.0006141515210945
Eco Transit,0.29,672.8,2.0,8.91123404,4.463,3.81530851,0.0261111111111111,0.015396,0.5896340425531914,0.0359057382911363,234.5143,469.0286,1.3321471999958667
Transit,0.33,765.6,2.0,10.40163224,2.51128837,4.56591932,1.6469444444444443,1.19744,0.7270676336650364,0.0398494911675,228.72430000000003,457.44860000000006,0.9667210956979057
Eco Transit,0.23,533.6,2.0,4.08787,2.526924,3.797494,0.0063888888888888,0.002929,0.4584521739130435,0.0296233811902272,243.9553,487.9106,9.113820822884014
Eco Transit,0.23,533.6,2.0,5.31934455,4.88876551,4.63352042,0.7344444444444443,0.329107,0.448103328290469,0.0296233811902272,243.9553,487.9106,0.9099886019129728
Transit,0.35,812.0,2.0,9.49751031,2.42863871,4.55771306,0.3666666666666666,0.288732,0.7874509090909091,0.0417576012556818,225.9805,451.961,0.8553759151888886
Fast Transit,0.35,812.0,2.0,11.04792366,4.61141985,4.64196183,0.0363888888888888,0.02757099,0.7576760610687023,0.0417576012556818,225.9805,451.961,0.5145484893970733
Eco Transit,0.22,510.4,2.0,4.23008264,4.46349587,4.85505785,0.0336111111111111,0.014226,0.4232528925619834,0.02852841455,245.617,491.234,1.0053714712498245
Eco Transit,0.36,835.1999999999999,2.0,8.88259459,2.56623552,3.83350965,0.0719444444444444,0.056245,0.7817837837837838,0.04269711168,224.64640000000003,449.29280000000006,0.2408727588230064
Eco Transit,0.32,742.4,2.0,8.90477376,4.27530317,4.27663801,0.0613888888888888,0.04269,0.6954027149321266,0.0388800932363636,230.134,460.268,0.0892458834302262
Transit,0.32,742.4,2.0,9.07679452,4.27078767,4.24941096,0.0405555555555555,0.02807945,0.69237,0.0388800932363636,230.134,460.268,0.3846458259105375
Eco Transit,0.22,510.4,2.0,4.2919258,4.49835336,4.41977739,0.0786111111111111,0.031977,0.4067745583038869,0.02852841455,245.617,491.234,0.1078458094880694
Transit,0.28,649.6,2.0,9.05681944,4.44740278,3.862,0.04,0.022684,0.5670999999999999,0.03489090248,236.02480000000003,472.04960000000005,0.5381283054135076
Transit,0.36,835.1999999999999,2.0,9.36112484,2.41686979,4.50300652,1.3847222222222222,1.101639,0.7955667803410231,0.04269711168,224.64640000000003,449.29280000000006,0.961242193059614
Transit,0.3,696.0,2.0,10.91526866,4.44504478,4.77625373,0.0744444444444444,0.04886399,0.6563819552238807,0.0369086159318181,233.029,466.0580000000001,0.2446663497635338
Eco Transit,0.26,603.2,2.0,4.20436879,2.59319858,4.27557447,0.0391666666666666,0.019917,0.5085191489361702,0.0328237598118181,239.1214,478.2428000000001,0.6480273039021028
Eco Transit,0.36,835.1999999999999,2.0,8.81022222,4.611,4.00043056,0.02,0.015809,0.79045,0.04269711168,224.64640000000003,449.29280000000006,1.7008104042001393
Fast Transit,0.37,858.4,2.0,11.02322222,4.607,4.463,0.02,0.016851,0.84255,0.0436274578693181,223.3375,446.675,1.589012988506212
Eco Transit,0.34,788.8000000000001,2.0,8.78223188,4.61243478,3.90337681,0.0383333333333333,0.02931801,0.7648176521739131,0.0408085274627272,227.33980000000005,454.6796000000001,0.3919269235097227
Eco Transit,0.32,742.4,2.0,8.85574522,4.22526752,4.255,0.0436111111111111,0.02992101,0.6860868535031847,0.0388800932363636,230.134,460.268,0.2994244925677188
Transit,0.36,835.1999999999999,2.0,9.70512919,4.55139171,4.39722561,4.831388888888888,3.824648,0.7916249525671247,0.04269711168,224.64640000000003,449.29280000000006,0.9888363290739436
Eco Transit,0.19,440.8,2.0,4.0628209,4.5951194,3.9301194,0.0372222222222222,0.01191601,0.3201316119402985,0.0251534054593181,250.7533,501.5066000000001,1.110891603759831
Transit,0.32,742.4,2.0,10.53853012,4.59139759,4.04061446,0.0691666666666666,0.0495,0.7156626506024096,0.0388800932363636,230.134,460.268,0.2145435709825527
Eco Transit,0.23,533.6,2.0,6.60667358,4.49737824,3.71804663,0.0536111111111111,0.023583,0.4398901554404145,0.0296233811902272,243.9553,487.9106,0.256132858000563
Eco Transit,0.19,440.8,2.0,5.89439583,2.488,4.06927083,0.0133333333333333,0.00453501,0.3401257499999999,0.0251534054593181,250.7533,501.5066000000001,4.546493934813415
Eco Transit,0.32,742.4,2.0,8.91309091,4.225,4.234,0.0122222222222222,0.008479,0.6937363636363636,0.0388800932363636,230.134,460.268,3.585457393131694
Transit,0.29,672.8,2.0,9.1727,4.526,3.869,0.0166666666666666,0.00976799,0.5860794,0.0359057382911363,234.5143,469.0286,2.675857396571492
Eco Transit,0.22,510.4,2.0,4.82513265,2.408,4.22009184,0.0272222222222222,0.010918,0.401069387755102,0.02852841455,245.617,491.234,1.6129707409782013
Eco Transit,0.33,765.6,2.0,8.81721978,2.572337,4.53830281,0.2275,0.162501,0.7142901098901099,0.0398494911675,228.72430000000003,457.44860000000006,0.7547738711300238
Eco Transit,0.23,533.6,2.0,6.45983547,2.56693466,3.96243641,0.4761111111111111,0.20630099,0.4333042963827304,0.0296233811902272,243.9553,487.9106,0.8564069848126891
Transit,0.32,742.4,2.0,10.91608696,4.83034783,4.94134783,0.0127777777777777,0.009103,0.7124086956521739,0.0388800932363636,230.134,460.268,3.271129653560765
Eco Transit,0.35,812.0,2.0,8.77469231,4.458,4.17053846,0.0216666666666666,0.016353,0.7547538461538461,0.0417576012556818,225.9805,451.961,1.5535131936453137
Transit,0.29,672.8,2.0,10.23632524,4.54314822,3.76535188,3.993611111111111,2.44977,0.6134222716839396,0.0359057382911363,234.5143,469.0286,0.9853432206733136
Eco Transit,0.36,835.1999999999999,2.0,8.91653271,4.605,3.98545794,0.0297222222222222,0.02346501,0.7894769719626169,0.04269711168,224.64640000000003,449.29280000000006,0.8196076490059029
Transit,0.33,765.6,2.0,9.13473684,2.53,4.23981818,0.0580555555555555,0.041722,0.7186564593301435,0.0398494911675,228.72430000000003,457.44860000000006,0.0448806105292172
Eco Transit,0.36,835.1999999999999,2.0,8.847,2.566,3.838,0.01,0.009048,0.9048,0.04269711168,224.64640000000003,449.29280000000006,3.71895575596817
Transit,0.32,742.4,2.0,9.92279889,2.55235402,3.67700965,1.580833333333333,1.09957,0.6955635213494992,0.0388800932363636,230.134,460.268,0.9646406383983162
Eco Transit,0.2,464.0,2.0,5.97664,2.629,4.0454,0.0347222222222222,0.011944,0.3439872,0.0262938258181818,249.016,498.032,1.2014254703769105
Transit,0.29,672.8,2.0,9.17133333,4.52040476,3.85778571,0.0349999999999999,0.02062199,0.5891997142857144,0.0359057382911363,234.5143,469.0286,0.7411383814625244
Transit,0.28,649.6,2.0,9.171499,4.748941,4.523499,0.2152777777777778,0.117102,0.5439576774193547,0.03489090248,236.02480000000003,472.04960000000005,0.7020469122645215
Transit,0.28,649.6,2.0,9.41347863,4.66386325,4.54835043,0.0325,0.019274,0.5930461538461538,0.03489090248,236.02480000000003,472.04960000000005,0.8102574701670648
Eco Transit,0.25,580.0,2.0,6.55648471,4.96757951,3.77789144,0.3633333333333333,0.18019899,0.4959605229357799,0.0317706546875,240.7075,481.415,0.8236912721458649
Eco Transit,0.28,649.6,2.0,7.00146379,2.53741103,4.55771319,0.5791666666666666,0.324827,0.5608523741007194,0.03489090248,236.02480000000003,472.04960000000005,0.892586199792505
Eco Transit,0.27,626.4000000000001,2.0,4.632507,4.780211,4.214847,0.0208333333333333,0.011719,0.562512,0.0338637093647727,237.5605,475.121,1.8896415534407995
Fast Transit,0.33,765.6,2.0,11.02885,2.56325938,4.14386094,0.1777777777777777,0.12826,0.7214625000000001,0.0398494911675,228.72430000000003,457.44860000000006,0.6893069455208171
Transit,0.35,812.0,2.0,9.50109474,2.56482105,3.85426316,0.1319444444444444,0.100708,0.7632606315789474,0.0417576012556818,225.9805,451.961,0.585359641183602
Eco Transit,0.19,440.8,2.0,5.66909091,4.59190909,3.96390909,0.0244444444444444,0.008623,0.3527590909090909,0.0251534054593181,250.7533,501.5066000000001,1.9170132737235517
Eco Transit,0.32,742.4,2.0,8.936,4.224,4.241,0.0063888888888888,0.004419,0.6916695652173913,0.0388800932363636,230.134,460.268,7.798391771071202
Transit,0.34,788.8000000000001,2.0,9.15967183,4.4401292,4.14718605,0.1075,0.07964,0.7408372093023256,0.0408085274627272,227.33980000000005,454.6796000000001,0.4875875506940321
Eco Transit,0.24,556.8,2.0,4.149,4.523,3.798,0.0091666666666666,0.004129,0.4504363636363636,0.0307039948581818,242.3188,484.6376,6.436181849886611
Transit,0.37,858.4,2.0,10.98085455,4.578,4.49,0.0152777777777777,0.012805,0.8381454545454546,0.0436274578693181,223.3375,446.675,2.4070642615633098
Transit,0.28,649.6,2.0,9.31403465,4.46612376,3.82051485,0.0561111111111111,0.032263,0.5749841584158416,0.03489090248,236.02480000000003,472.04960000000005,0.0814525146452594
Eco Transit,0.23,533.6,2.0,4.504537,2.333368,4.741665,0.0977777777777777,0.044365,0.4537329545454546,0.0296233811902272,243.9553,487.9106,0.3322803743891068
Transit,0.29,672.8,2.0,9.33096098,4.49076031,3.84358417,0.2491666666666666,0.146449,0.5877551839464883,0.0359057382911363,234.5143,469.0286,0.7548242849651663
Fast Transit,0.29,672.8,2.0,11.06296296,2.587,4.583,0.015,0.008795,0.5863333333333334,0.0359057382911363,234.5143,469.0286,3.082517145097938
Eco Transit,0.2,464.0,2.0,4.4568559,4.64013655,3.91425114,1.2144444444444444,0.41059098,0.3380895535224154,0.0262938258181818,249.016,498.032,0.9359610242334554
Eco Transit,0.33,765.6,2.0,8.89745946,4.2427027,4.2472973,0.0205555555555555,0.014492,0.7050162162162161,0.0398494911675,228.72430000000003,457.44860000000006,1.7497578779671543
Eco Transit,0.32,742.4,2.0,8.919214,2.547377,4.433878,0.0311111111111111,0.021869,0.7029321428571429,0.0388800932363636,230.134,460.268,0.777863333319477
Transit,0.35,812.0,2.0,9.41506135,2.55881595,3.81566258,0.1811111111111111,0.138394,0.7641386503067484,0.0417576012556818,225.9805,451.961,0.6982701471474065
Eco Transit,0.31,719.2,1.33333333,10.742,2.558,3.785,0.0033333333333333,0.001455,0.4364999999999999,0.0378999345356818,231.5689,463.1378,25.048064972977205
Transit,0.33,765.6,2.0,9.11647826,4.242,4.2325942,0.0191666666666666,0.013437,0.7010608695652174,0.0398494911675,228.72430000000003,457.44860000000006,1.9656538786559503
