Operational Profile,Engine Load (%),Potencia Maxima (kw),Engines Running,Speed (kn),Draft Bow (m),Draft Stern (m),DURAÇÃO (h),MDO (m³),MDO (m³/h),Consumo Estimado (m³/h),Consumo Estimado (g/kWh),Consumo Estimado,Unnamed: 13
Eco Transit,0.34,788.8000000000001,2.0,8.88457746,4.706,3.456,0.0197222222222222,0.01502901,0.762034309859155,0.0408085274627272,227.33980000000005,454.6796000000001,1.7153170742934685
Eco Transit,0.33,765.6,2.0,8.74700485,4.23274272,4.20600971,0.1144444444444444,0.080069,0.6996320388349515,0.0398494911675,228.72430000000003,457.44860000000006,0.5023106174986574
Eco Transit,0.25,580.0,2.0,6.44244186,2.6025814,4.42511628,0.0358333333333333,0.017661,0.4928651162790697,0.0317706546875,240.7075,481.415,0.7989159553536046
Transit,0.3,696.0,2.0,9.25171,2.516389,4.555623,0.1722222222222222,0.112719,0.6544974193548387,0.0369086159318181,233.029,466.0580000000001,0.6725608288592146
Transit,0.35,812.0,2.0,10.96376136,4.40068182,4.69162879,0.0733333333333333,0.056748,0.7738363636363637,0.0417576012556818,225.9805,451.961,0.2641573050031399
Transit,0.36,835.1999999999999,2.0,8.98959701,4.481,4.012,0.0186111111111111,0.015078,0.8101611940298508,0.04269711168,224.64640000000003,449.29280000000006,1.831749017111023
Transit,0.35,812.0,2.0,9.1694466,2.563,3.83641748,0.0286111111111111,0.02215199,0.7742443106796116,0.0417576012556818,225.9805,451.961,0.88504966170903
Transit,0.33,765.6,2.0,10.66663821,4.41570676,4.81240472,3.533333333333333,2.526728,0.7151116981132075,0.0398494911675,228.72430000000003,457.44860000000006,0.9842288164109868
Transit,0.31,719.2,2.0,9.02792727,2.485,4.83492727,0.0152777777777777,0.010386,0.679810909090909,0.0378999345356818,231.5689,463.1378,2.649136774088372
Eco Transit,0.3,696.0,2.0,7.28155039,4.63654264,4.22130233,0.1075,0.07118857,0.6622192558139535,0.0369086159318181,233.029,466.0580000000001,0.4815373320208823
Eco Transit,0.32,742.4,2.0,8.93357143,4.27042857,4.249,0.0174999999999999,0.012145,0.6940000000000001,0.0388800932363636,230.134,460.268,2.201325091507916
Transit,0.35,812.0,2.0,10.71373451,2.59517699,4.62989675,0.0941666666666666,0.074373,0.7898017699115044,0.0417576012556818,225.9805,451.961,0.4385381622943566
Transit,0.33,765.6,2.0,10.9779589,4.42767808,4.81411644,0.0811111111111111,0.057994,0.7149945205479452,0.0398494911675,228.72430000000003,457.44860000000006,0.3128687249111976
Transit,0.33,765.6,2.0,10.16226824,2.41882997,4.38934942,0.9786111111111112,0.705537,0.720957479420948,0.0398494911675,228.72430000000003,457.44860000000006,0.943518920811382
Fast Transit,0.3,696.0,2.0,11.007495,2.576849,4.382957,0.0275,0.017396,0.6325818181818181,0.0369086159318181,233.029,466.0580000000001,1.121672564487134
Fast Transit,0.35,812.0,2.0,11.157,4.382,3.827,0.0041666666666666,0.003439,0.8253600000000001,0.0417576012556818,225.9805,451.961,11.142367332271537
Transit,0.33,765.6,2.0,10.73009548,2.56093793,4.1789745,4.739166666666667,3.393241,0.7159995076490241,0.0398494911675,228.72430000000003,457.44860000000006,0.9882562154684856
Transit,0.32,742.4,2.0,9.0151875,4.22567708,4.23786458,0.0266666666666666,0.018409,0.6903374999999999,0.0388800932363636,230.134,460.268,1.1120154943975036
Eco Transit,0.35,812.0,2.0,8.864,4.534,4.105,0.0161111111111111,0.012255,0.7606551724137931,0.0417576012556818,225.9805,451.961,2.4073930033196094
Transit,0.33,765.6,2.0,9.236,4.533,4.107,0.0030555555555555,0.002273,0.743890909090909,0.0398494911675,228.72430000000003,457.44860000000006,16.53167231302244
Eco Transit,0.32,742.4,2.0,8.6167,4.24614631,4.27913238,0.6777777777777777,0.46528701,0.6864890311475411,0.0388800932363636,230.134,460.268,0.9164384725970244
Fast Transit,0.31,719.2,2.0,11.05605932,2.55649576,3.78525424,0.0655555555555555,0.042706,0.6514474576271186,0.0378999345356818,231.5689,463.1378,0.1125384129704999
Eco Transit,0.34,788.8000000000001,2.0,8.87361584,2.53758358,4.23137537,0.1894444444444444,0.137172,0.724075073313783,0.0408085274627272,227.33980000000005,454.6796000000001,0.7025010391134686
Eco Transit,0.35,812.0,2.0,8.905,4.443,4.142,0.0086111111111111,0.006467,0.7510064516129031,0.0417576012556818,225.9805,451.961,5.457028182415621
Transit,0.24,556.8,2.0,9.91089796,2.553,4.12059184,0.0136111111111111,0.00718299,0.5277298775510204,0.0307039948581818,242.3188,484.6376,3.2745423365731843
Eco Transit,0.31,719.2,2.0,7.93683529,2.36467059,4.33798824,0.0708333333333333,0.04699101,0.6634024941176471,0.0378999345356818,231.5689,463.1378,0.193464142701299
Eco Transit,0.32,742.4,2.0,8.95893262,2.60940785,4.11577985,0.0288888888888888,0.019391,0.6712269230769231,0.0388800932363636,230.134,460.268,1.0050586992090993
Eco Transit,0.32,742.4,2.0,8.4431387,2.56941475,4.41291709,1.423888888888889,0.98384,0.6909527896995709,0.0388800932363636,230.134,460.268,0.9604812843182188
Transit,0.34,788.8000000000001,2.0,9.16245455,4.532,4.106,0.0030555555555555,0.002258,0.7389818181818182,0.0408085274627272,227.33980000000005,454.6796000000001,17.07286424390048
Eco Transit,0.35,812.0,2.0,8.83,4.456,4.167,0.0075,0.00565301,0.7537346666666667,0.0417576012556818,225.9805,451.961,6.386790622284733
Eco Transit,0.33,765.6,2.0,8.976088,2.501702,3.724446,0.0094444444444444,0.006693,0.7086705882352942,0.0398494911675,228.72430000000003,457.44860000000006,4.953905747422681
Eco Transit,0.23,533.6,2.0,4.07464706,3.87037647,4.06408235,0.0472222222222222,0.020959,0.4438376470588235,0.0296233811902272,243.9553,487.9106,0.4133966883070414
Transit,0.35,812.0,2.0,10.15877508,4.72369921,4.29158138,7.003888888888889,5.574448,0.7959075434282542,0.0417576012556818,225.9805,451.961,0.9925091056090788
Fast Transit,0.32,742.4,2.0,11.0525302,4.42720805,4.801,0.0413888888888888,0.02939999,0.7103353288590604,0.0388800932363636,230.134,460.268,0.3224526007105322
Transit,0.27,626.4000000000001,2.0,9.90557895,2.591,4.277,0.0158333333333333,0.00998401,0.6305690526315789,0.0338637093647727,237.5605,475.121,2.391794415748054
Eco Transit,0.23,533.6,2.0,5.90869416,4.4879838,4.4258226,0.7374999999999999,0.333019,0.451551186440678,0.0296233811902272,243.9553,487.9106,0.9110459727816512
Fast Transit,0.33,765.6,2.0,11.19433368,2.5659399,4.11845492,1.0722222222222222,0.774654,0.7224752331606218,0.0398494911675,228.72430000000003,457.44860000000006,0.9485583355052708
