Operational Profile,Engine Load (%),Potencia Maxima (kw),Engines Running,Speed (kn),Draft Bow (m),Draft Stern (m),DURAÇÃO (h),MDO (m³),MDO (m³/h),Consumo Estimado (m³/h),Consumo Estimado (g/kWh),Consumo Estimado,Unnamed: 13
Eco Transit,0.27,626.4000000000001,2.0,8.965,4.661,3.919,0.0116666666666666,0.005991,0.5135142857142857,0.0338637093647727,237.5605,475.121,4.652430206104612
Eco Transit,0.22,510.4,2.0,6.360779,2.423372,4.498192,0.0388888888888888,0.016175,0.4159285714285713,0.02852841455,245.617,491.234,0.7637350571870173
Fast Transit,0.31,719.2,2.0,11.0482,2.5572,3.7838,0.0111111111111111,0.007481,0.6732899999999999,0.0378999345356818,231.5689,463.1378,4.0661588739048025
Eco Transit,0.3,696.0,2.0,7.41904878,4.60070732,4.08970732,0.0227777777777777,0.014322,0.628770731707317,0.0369086159318181,233.029,466.0580000000001,1.5770573894580493
Eco Transit,0.22,510.4,2.0,5.15489655,4.7054069,4.3796069,0.0402777777777777,0.01617399,0.4015611310344827,0.02852841455,245.617,491.234,0.7638451952795818
Transit,0.33,765.6,2.0,10.94622034,4.41716586,4.83091404,0.2294444444444444,0.163674,0.7133491525423729,0.0398494911675,228.72430000000003,457.44860000000006,0.7565313295483705
Eco Transit,0.25,580.0,2.0,7.2800146,4.71040146,3.5010365,0.0380555555555555,0.019875,0.5222627737226277,0.0317706546875,240.7075,481.415,0.5985235062893087
Eco Transit,0.33,765.6,2.0,8.852,4.243,4.259,0.0030555555555555,0.002104,0.6885818181818182,0.0398494911675,228.72430000000003,457.44860000000006,17.93987222789924
Transit,0.29,672.8,2.0,9.08415385,4.529,3.875,0.0072222222222222,0.004381,0.6066,0.0359057382911363,234.5143,469.0286,7.195785960085908
Fast Transit,0.32,742.4,2.0,11.177,4.84,4.957,0.0033333333333333,0.002376,0.7128,0.0388800932363636,230.134,460.268,15.363675604530153
Eco Transit,0.35,812.0,2.0,8.96564706,4.482,4.211,0.0047222222222222,0.003566,0.7551529411764706,0.0417576012556818,225.9805,451.961,10.709927441301684
Eco Transit,0.36,835.1999999999999,2.0,8.61627848,2.566,3.86,0.0219444444444444,0.017349,0.790587341772152,0.04269711168,224.64640000000003,449.29280000000006,1.4610704755317312
Fast Transit,0.31,719.2,2.0,11.04159375,2.557,3.7908125,0.0266666666666666,0.01751101,0.6566628750000001,0.0378999345356818,231.5689,463.1378,1.1643488602703
Transit,0.32,742.4,2.0,9.157098,2.610234,4.11321,0.3413888888888888,0.22877,0.6701155410903175,0.0388800932363636,230.134,460.268,0.8300472385524167
Transit,0.34,788.8000000000001,2.0,9.22094444,2.56194444,4.01327778,0.025,0.018173,0.72692,0.0408085274627272,227.33980000000005,454.6796000000001,1.2455581061314742
Transit,0.33,765.6,2.0,9.23582668,2.56150315,4.24128046,0.2644444444444444,0.18687701,0.7066777689075631,0.0398494911675,228.72430000000003,457.44860000000006,0.7867608692610183
Fast Transit,0.28,649.6,2.0,11.03235294,2.47944118,4.35244118,0.0472222222222222,0.026471,0.5605623529411765,0.03489090248,236.02480000000003,472.04960000000005,0.318080256884893
Fast Transit,0.3,696.0,2.0,11.01928571,2.547,4.164,0.0097222222222222,0.006259,0.6437828571428571,0.0369086159318181,233.029,466.0580000000001,4.896887031765168
Transit,0.32,742.4,2.0,9.00698333,2.477,4.72,0.0166666666666666,0.01143099,0.6858594,0.0388800932363636,230.134,460.268,2.401288360532521
Transit,0.29,672.8,2.0,9.09365,4.680575,4.074575,0.0111111111111111,0.006811,0.61299,0.0359057382911363,234.5143,469.0286,4.271727836020609
Eco Transit,0.2,464.0,2.0,4.071,4.658,4.696,0.0069444444444444,0.002415,0.34776,0.0262938258181818,249.016,498.032,9.887712554112554
Transit,0.35,812.0,2.0,10.71254052,4.55362172,3.94680033,3.667222222222222,2.910279,0.793592213301015,0.0417576012556818,225.9805,451.961,0.9856516845100824
Eco Transit,0.33,765.6,2.0,8.85812195,4.28504878,4.28804878,0.0113888888888888,0.007944,0.6975219512195121,0.0398494911675,228.72430000000003,457.44860000000006,4.016300499433535
Eco Transit,0.22,510.4,2.0,6.34641727,2.50439312,4.28428887,0.7369444444444444,0.311063,0.4220983038070109,0.02852841455,245.617,491.234,0.9082873419532378
Fast Transit,0.37,858.4,2.0,11.06365227,4.5729784,4.47307775,0.1286111111111111,0.10825599,0.8417312397408206,0.0436274578693181,223.3375,446.675,0.5969972851449774
Eco Transit,0.29,672.8,2.0,8.71156833,4.465141,3.81706725,0.1280555555555555,0.075989,0.5934065075921908,0.0359057382911363,234.5143,469.0286,0.5274876851763234
Transit,0.36,835.1999999999999,2.0,9.91157064,4.40005288,4.00517415,11.288055555555555,8.96197101,0.7939339920761866,0.04269711168,224.64640000000003,449.29280000000006,0.9952357453921288
Eco Transit,0.21,487.2,2.0,5.350896,2.472175,4.401738,0.0666666666666666,0.024744,0.37116,0.0274186958038636,247.3039,494.6078,0.108094722108941
Fast Transit,0.35,812.0,2.0,11.13247797,4.56774237,3.90457288,0.4097222222222222,0.324602,0.7922489491525423,0.0417576012556818,225.9805,451.961,0.8713575355183215
Eco Transit,0.2,464.0,2.0,4.342939,4.482372,3.484271,0.0813888888888888,0.027665,0.3399112627986348,0.0262938258181818,249.016,498.032,0.0495634983487504
Eco Transit,0.27,626.4000000000001,2.0,5.57063551,4.9219486,4.59072897,0.0594444444444444,0.033468,0.5630130841121495,0.0338637093647727,237.5605,475.121,0.0118235139468367
Transit,0.33,765.6,2.0,10.23077027,2.32417107,4.47348589,7.103888888888888,5.116791,0.7202802690232268,0.0398494911675,228.72430000000003,457.44860000000006,0.9922120150759528
Transit,0.28,649.6,2.0,10.995,2.487,4.167,0.0105555555555555,0.00636701,0.6031904210526315,0.03489090248,236.02480000000003,472.04960000000005,4.479950947147877
Eco Transit,0.37,858.4,2.0,8.74205769,4.63988461,4.063,0.0433333333333333,0.034825,0.8036538461538462,0.0436274578693181,223.3375,446.675,0.2527626093127977
Transit,0.31,719.2,2.0,9.26035035,2.59383512,4.17744494,6.6372222222222215,4.42791601,0.6671339096007366,0.0378999345356818,231.5689,463.1378,0.9914406835066228
Transit,0.29,672.8,2.0,9.17954731,4.66148742,4.03352216,0.2319444444444444,0.140077,0.6039247904191617,0.0359057382911363,234.5143,469.0286,0.7436714214957748
Transit,0.35,812.0,2.0,9.83271261,4.56224738,3.88476628,3.415833333333333,2.696605,0.7894427909246158,0.0417576012556818,225.9805,451.961,0.9845147504897152
Fast Transit,0.33,765.6,2.0,11.01221053,2.62,3.876,0.0052777777777777,0.003647,0.6910105263157895,0.0398494911675,228.72430000000003,457.44860000000006,9.926649620921308
Eco Transit,0.3,696.0,2.0,8.489106,2.60849,4.097757,0.1913888888888889,0.119919,0.6265724238026125,0.0369086159318181,233.029,466.0580000000001,0.6922204493715076
Transit,0.29,672.8,2.0,9.33484848,4.53705051,3.89944444,0.0825,0.048129,0.5833818181818181,0.0359057382911363,234.5143,469.0286,0.2539687446002126
Fast Transit,0.31,719.2,2.0,11.057,4.437,4.792,0.0055555555555555,0.003796,0.68328,0.0378999345356818,231.5689,463.1378,8.984176642698058
Eco Transit,0.28,649.6,2.0,8.92522611,4.44729604,3.85945455,0.1191666666666666,0.068096,0.571434965034965,0.03489090248,236.02480000000003,472.04960000000005,0.4876218503289473
Transit,0.32,742.4,2.0,9.068471,2.593441,4.230651,0.0383333333333333,0.026039,0.6792782608695652,0.0388800932363636,230.134,460.268,0.4931484786805807
Eco Transit,0.33,765.6,2.0,8.964,4.308,4.347,0.0033333333333333,0.002357,0.7071,0.0398494911675,228.72430000000003,457.44860000000006,15.906869396478577
Eco Transit,0.33,765.6,2.0,8.83965,2.556,4.246,0.0111111111111111,0.007926,0.7133400000000001,0.0398494911675,228.72430000000003,457.44860000000006,4.027692552043906
Eco Transit,0.2,464.0,2.0,5.84845238,4.56594048,4.748,0.0233333333333333,0.007924,0.3396,0.0262938258181818,249.016,498.032,2.31825161764031
Eco Transit,0.29,672.8,2.0,8.88436364,4.47,3.827,0.0183333333333333,0.010818,0.5900727272727272,0.0359057382911363,234.5143,469.0286,2.3190736079808065
Eco Transit,0.29,672.8,2.0,8.933,4.495,3.84,0.0047222222222222,0.002801,0.5931529411764705,0.0359057382911363,234.5143,469.0286,11.818899782626335
Transit,0.31,719.2,2.0,9.07959701,2.487,4.84273134,0.0186111111111111,0.01266499,0.6805069253731344,0.0378999345356818,231.5689,463.1378,1.9924962069201655
Eco Transit,0.29,672.8,2.0,8.71532292,4.46161458,3.82622135,0.1066666666666666,0.061969,0.580959375,0.0359057382911363,234.5143,469.0286,0.420585481593436
Transit,0.33,765.6,2.0,9.05918182,4.22563636,4.204,0.0152777777777777,0.010751,0.7037018181818182,0.0398494911675,228.72430000000003,457.44860000000006,2.706584612361641
Eco Transit,0.36,835.1999999999999,2.0,8.818,2.565,3.906,0.0080555555555555,0.006292,0.7810758620689655,0.04269711168,224.64640000000003,449.29280000000006,5.785936376350922
Transit,0.35,812.0,2.0,9.44701303,2.56329967,3.85460912,0.0852777777777777,0.065729,0.7707635179153095,0.0417576012556818,225.9805,451.961,0.3647004936073603
Transit,0.32,742.4,2.0,9.183,4.236,4.268,0.0036111111111111,0.002455,0.6798461538461539,0.0388800932363636,230.134,460.268,14.837105187928165
Transit,0.29,672.8,2.0,10.98951515,2.586,4.59574747,0.0275,0.016406,0.5965818181818182,0.0359057382911363,234.5143,469.0286,1.188573588390611
Eco Transit,0.25,580.0,2.0,8.42212085,2.57378673,3.95153318,0.2344444444444444,0.11549,0.4926113744075829,0.0317706546875,240.7075,481.415,0.724905578946229
Eco Transit,0.19,440.8,2.0,4.200263,4.761058,4.224549,0.0052777777777777,0.00169,0.3202105263157895,0.0251534054593181,250.7533,501.5066000000001,13.883671869419045
Eco Transit,0.26,603.2,2.0,6.35575313,4.57191875,4.0666875,0.0888888888888888,0.045385,0.5105812500000001,0.0328237598118181,239.1214,478.2428000000001,0.2767707433773673
Transit,0.32,742.4,2.0,9.10484375,4.458,3.869625,0.0266666666666666,0.01896,0.7110000000000001,0.0388800932363636,230.134,460.268,1.0506378289221328
Transit,0.34,788.8000000000001,2.0,9.94186277,4.6032971,3.75131069,0.6133333333333333,0.480342,0.7831663043478261,0.0408085274627272,227.33980000000005,454.6796000000001,0.9150427664815334
Eco Transit,0.32,742.4,2.0,8.96624324,4.24962162,4.25724324,0.0205555555555555,0.01412999,0.6874049189189189,0.0388800932363636,230.134,460.268,1.7516009025033732
Eco Transit,0.34,788.8000000000001,2.0,8.81896391,2.53090827,4.21766617,0.1847222222222222,0.13456801,0.7284884751879699,0.0408085274627272,227.33980000000005,454.6796000000001,0.6967442153396837
Eco Transit,0.29,672.8,2.0,8.63090435,4.46499565,3.81781304,0.0638888888888888,0.03777301,0.5912297217391306,0.0359057382911363,234.5143,469.0286,0.049434019392779
Eco Transit,0.34,788.8000000000001,2.0,8.82251724,4.612,3.889,0.0161111111111111,0.012231,0.7591655172413794,0.0408085274627272,227.33980000000005,454.6796000000001,2.3364833180220166
Transit,0.34,788.8000000000001,2.0,9.016,4.707,3.464,0.0119444444444444,0.00903,0.7559999999999999,0.0408085274627272,227.33980000000005,454.6796000000001,3.5192167732809843
Eco Transit,0.21,487.2,2.0,6.28828008,4.92193183,5.08118316,0.6763888888888888,0.277716,0.4105862833675565,0.0274186958038636,247.3039,494.6078,0.9012707377181596
Eco Transit,0.35,812.0,2.0,8.706168,2.60055,4.553295,0.0380555555555555,0.029141,0.765748905109489,0.0417576012556818,225.9805,451.961,0.4329501820693117
Eco Transit,0.25,580.0,2.0,7.51660345,2.56139655,4.13772414,0.0966666666666666,0.046614,0.4822137931034483,0.0317706546875,240.7075,481.415,0.3184310574612775
Transit,0.29,672.8,2.0,10.933,2.587,4.584,0.0116666666666666,0.006876,0.5893714285714285,0.0359057382911363,234.5143,469.0286,4.221893294231583
Eco Transit,0.29,672.8,2.0,8.965364,2.517446,4.547511,0.0030555555555555,0.001888,0.617890909090909,0.0359057382911363,234.5143,469.0286,18.01786985759341
Eco Transit,0.33,765.6,2.0,8.92448837,4.232,4.21325581,0.0119444444444444,0.008371,0.7008279069767441,0.0398494911675,228.72430000000003,457.44860000000006,3.760421833412973
Eco Transit,0.31,719.2,2.0,8.875,2.475,4.691,0.0125,0.008498,0.67984,0.0378999345356818,231.5689,463.1378,3.4598652077761627
Eco Transit,0.36,835.1999999999999,2.0,8.90144355,2.452,4.57751613,0.0344444444444444,0.02726099,0.7914480967741935,0.04269711168,224.64640000000003,449.29280000000006,0.5662348168573483
Eco Transit,0.19,440.8,2.0,4.07996774,4.541,3.909,0.0086111111111111,0.002834,0.3291096774193549,0.0251534054593181,250.7533,501.5066000000001,7.875584142314109
Eco Transit,0.19,440.8,2.0,4.41480438,4.41263465,4.28205643,3.091388888888889,1.044823,0.3379785066043669,0.0251534054593181,250.7533,501.5066000000001,0.9759256778810208
Transit,0.34,788.8000000000001,2.0,9.69148542,2.52926882,4.27596414,1.4875,1.089932,0.7327273949579831,0.0408085274627272,227.33980000000005,454.6796000000001,0.962558648188394
Eco Transit,0.23,533.6,2.0,8.07766842,4.72155228,4.18771398,1.0547222222222223,0.445278,0.4221756123255201,0.0296233811902272,243.9553,487.9106,0.9334721652760134
Transit,0.34,788.8000000000001,2.0,10.1253439,2.53077051,4.47319182,4.987777777777778,3.71754601,0.7453311225217197,0.0408085274627272,227.33980000000005,454.6796000000001,0.9890227243044324
Eco Transit,0.23,533.6,2.0,7.04599219,2.56875781,4.24695313,0.0355555555555555,0.01687499,0.47460909375,0.0296233811902272,243.9553,487.9106,0.75546066636053
Eco Transit,0.33,765.6,2.0,8.76559,2.567882,4.481295,0.1044444444444444,0.074073,0.7092095744680851,0.0398494911675,228.72430000000003,457.44860000000006,0.4620240685877445
Eco Transit,0.19,440.8,2.0,4.15690909,4.669,4.712,0.0061111111111111,0.002041,0.3339818181818181,0.0251534054593181,250.7533,501.5066000000001,11.324059509710036
Eco Transit,0.29,672.8,2.0,8.75982353,4.521,3.8515,0.0283333333333333,0.017071,0.6025058823529411,0.0359057382911363,234.5143,469.0286,1.1033178074592211
Transit,0.33,765.6,2.0,9.13025,4.28735,4.27965,0.0222222222222222,0.01553299,0.6989845499999999,0.0398494911675,228.72430000000003,457.44860000000006,1.5654745910156385
Transit,0.37,858.4,2.0,9.27009075,4.67022089,4.09809247,0.4866666666666667,0.389169,0.7996623287671232,0.0436274578693181,223.3375,446.675,0.8878958553499425
Eco Transit,0.2,464.0,2.0,5.82679747,2.44562025,4.34875949,0.0438888888888888,0.015211,0.346579746835443,0.0262938258181818,249.016,498.032,0.7286059968563419
Fast Transit,0.31,719.2,2.0,11.035,2.635,4.059,0.0033333333333333,0.002148,0.6444,0.0378999345356818,231.5689,463.1378,16.644289821080925
Eco Transit,0.24,556.8,2.0,6.96937005,4.60867351,3.8680005,0.5547222222222222,0.259735,0.4682253380070105,0.0307039948581818,242.3188,484.6376,0.8817872259873263
Eco Transit,0.29,672.8,2.0,8.837525,4.552325,3.9069875,0.0222222222222222,0.01290599,0.58076955,0.0359057382911363,234.5143,469.0286,1.7820987224642484
Fast Transit,0.37,858.4,2.0,11.0868,4.57940381,4.48790857,0.2916666666666667,0.244709,0.8390022857142857,0.0436274578693181,223.3375,446.675,0.8217169868320406
Eco Transit,0.36,835.1999999999999,2.0,8.91946667,2.565,3.863,0.0125,0.00997599,0.7980792,0.04269711168,224.64640000000003,449.29280000000006,3.2799874177901147
Eco Transit,0.29,672.8,2.0,8.80668,4.529,3.87668,0.0208333333333333,0.012493,0.5996640000000001,0.0359057382911363,234.5143,469.0286,1.8740685416742464
Eco Transit,0.3,696.0,2.0,7.132705,2.608,3.663015,0.0555555555555555,0.03388,0.6098399999999999,0.0369086159318181,233.029,466.0580000000001,0.0893924419072663
Eco Transit,0.24,556.8,2.0,7.06434332,4.87243183,4.35544257,0.2386111111111111,0.113254,0.4746384167636787,0.0307039948581818,242.3188,484.6376,0.7288926231463629
Eco Transit,0.2,464.0,2.0,4.183,2.449,4.158,0.0033333333333333,0.001214,0.3641999999999999,0.0262938258181818,249.016,498.032,20.65883510558634
Eco Transit,0.2,464.0,2.0,4.110816,4.481773,3.496584,0.0211111111111111,0.007256,0.3437052631578947,0.0262938258181818,249.016,498.032,2.6237356419765456
Transit,0.35,812.0,2.0,9.263912,2.604067,4.539855,0.1580555555555555,0.120879,0.7647880492091388,0.0417576012556818,225.9805,451.961,0.6545504077988582
Eco Transit,0.31,719.2,2.0,8.891619,2.515117,4.559562,0.0058333333333333,0.003876,0.6644571428571429,0.0378999345356818,231.5689,463.1378,8.77810488536683
Eco Transit,0.22,510.4,2.0,4.083179,2.610388,4.104991,0.0077777777777777,0.003413,0.4388142857142857,0.02852841455,245.617,491.234,7.358750234397892
Eco Transit,0.23,533.6,2.0,5.06994318,2.55678977,4.94590909,0.0977777777777777,0.043769,0.4476375000000001,0.0296233811902272,243.9553,487.9106,0.3231880739741077
Transit,0.35,812.0,2.0,10.95899086,4.54592423,3.9347936,0.4252777777777778,0.336283,0.7907372958850424,0.0417576012556818,225.9805,451.961,0.875826011854058
Transit,0.33,765.6,2.0,9.27428332,4.43890591,3.87477261,0.5313888888888889,0.38503471,0.7245817856769472,0.0398494911675,228.72430000000003,457.44860000000006,0.8965041588912853
Transit,0.31,719.2,2.0,10.30773248,2.61270701,3.87567516,0.0436111111111111,0.028469,0.652792356687898,0.0378999345356818,231.5689,463.1378,0.3312703128203248
Transit,0.34,788.8000000000001,2.0,10.65718196,2.37566962,4.55665865,0.7775000000000001,0.581182,0.747500964630225,0.0408085274627272,227.33980000000005,454.6796000000001,0.9297835661415402
Eco Transit,0.22,510.4,2.0,5.397387,2.617582,4.716516,0.0294444444444444,0.011771,0.3997698113207547,0.02852841455,245.617,491.234,1.423618600798573
Transit,0.35,812.0,2.0,9.35973684,2.567,3.89538158,0.0633333333333333,0.04853899,0.7664051052631577,0.0417576012556818,225.9805,451.961,0.1397101329120812
Eco Transit,0.33,765.6,2.0,8.93,2.559,4.223,0.0108333333333333,0.007802,0.7201846153846153,0.0398494911675,228.72430000000003,457.44860000000006,4.107599483145347
Transit,0.32,742.4,2.0,9.09068421,4.67784211,3.38457895,0.0316666666666666,0.022739,0.7180736842105264,0.0388800932363636,230.134,460.268,0.7098418240188066
Transit,0.35,812.0,2.0,10.11875558,2.44120913,4.54507814,1.476388888888889,1.139041,0.7715047224835371,0.0417576012556818,225.9805,451.961,0.9633396855287196
Eco Transit,0.24,556.8,2.0,6.302875,2.62319167,3.67704167,0.0333333333333333,0.015002,0.45006,0.0307039948581818,242.3188,484.6376,1.046660102531784
Eco Transit,0.35,812.0,2.0,7.480926,4.702406,4.198924,0.0413888888888888,0.032058,0.7745557046979866,0.0417576012556818,225.9805,451.961,0.3025641417331652
Transit,0.28,649.6,2.0,9.118,4.467,3.823,0.0038888888888888,0.002279,0.5860285714285715,0.03489090248,236.02480000000003,472.04960000000005,14.309742202720493
Eco Transit,0.32,742.4,2.0,8.84434562,4.23404147,4.27940092,0.0602777777777777,0.041353,0.6860405529953917,0.0388800932363636,230.134,460.268,0.0597999362473426
Eco Transit,0.29,672.8,2.0,8.927,4.498,3.84,0.005,0.002997,0.5994,0.0359057382911363,234.5143,469.0286,10.980559990369157
Eco Transit,0.31,719.2,2.0,8.96177465,2.485,4.78616901,0.0197222222222222,0.01338299,0.6785741408450705,0.0378999345356818,231.5689,463.1378,1.831948207065972
Transit,0.34,788.8000000000001,1.99899548,10.47624711,2.5012677,4.05450628,0.5530555555555556,0.395104,0.714402009040683,0.0408085274627272,227.33980000000005,454.6796000000001,0.8967144664120654
Eco Transit,0.26,603.2,2.0,6.28668873,4.88501551,4.65241158,0.5372222222222223,0.27708957,0.5157820330920372,0.0328237598118181,239.1214,478.2428000000001,0.8815409767613477
Transit,0.31,719.2,2.0,9.8271519,4.5941519,4.37010127,0.0877777777777777,0.060783,0.6924645569620254,0.0378999345356818,231.5689,463.1378,0.3764714716996227
Eco Transit,0.29,672.8,2.0,8.75716953,4.46532432,3.82111916,0.2261111111111111,0.132709,0.5869194103194103,0.0359057382911363,234.5143,469.0286,0.729440065925172
Eco Transit,0.36,835.1999999999999,2.0,8.76491083,2.564,3.85163694,0.0436111111111111,0.03456,0.7924585987261146,0.04269711168,224.64640000000003,449.29280000000006,0.2354488333333334
Eco Transit,0.19,440.8,2.0,4.18567961,4.7111068,4.10446602,0.0572222222222222,0.017944,0.3135844660194175,0.0251534054593181,250.7533,501.5066000000001,0.4017724843579013
